nanoDMA Text Export Version 1.00

 Test Time (s)	 Indent Disp. (nm)	 Indent Act. Load (µN)	 Indent Load (µN)	 Indent Disp. Volt. (V)	 Indent Act. Load Volt. (V)	 Indent Act. Output Volt. (V)	 Dynamic Freq. (Hz)	 Disp. Amp. (nm)	 Phase Shift (deg)	 Load Amp. (µN)	 Dynamic Comp. (nm/µN)	 Disp. Amp. Volt. (V)	 Load Amp. Volt. (V)	 Storage Mod. (GPa)	 Loss Mod. (GPa)	 Hardness (GPa)	 Complex Mod. (GPa)	 Tan-Delta	 Storage Stiff. (µN/nm)	 Loss Stiff. (µN/nm)	 Complex Stiff. (µN/nm)	 Damping (kg/s)	 Contact Area (nm^2)	 Contact Depth (nm)	
13.785587	2.601986	138.864303	20.701995	0.000489	0.639606	0.607974	205.0	0.837298	-1.22391	8.044053	0.104089	0.000103	0.013787	177.120401	1.144083	11.002144	177.124096	0.006459	10.21584	0.065988	10.216053	5.123059e-005	2612.767925	1.328881	
13.795584	2.535373	138.865252	20.727622	0.000501	0.639609	0.608031	205.0	0.83739	-1.258296	8.049091	0.104035	0.000103	0.013795	181.893916	1.278878	11.604288	181.898411	0.007031	10.220792	0.071861	10.221045	5.579069e-005	2479.834299	1.261133	
13.805581	2.590099	138.883644	20.725799	0.000491	0.63965	0.608088	205.0	0.838528	-1.403157	8.054152	0.104111	0.000103	0.013802	177.991483	1.67282	11.129842	177.999344	0.009398	10.213035	0.095985	10.213486	7.451968e-005	2585.836533	1.315155	
13.815578	2.581677	138.921369	20.766659	0.000493	0.639737	0.608144	205.0	0.838495	-1.398071	8.059197	0.104042	0.000103	0.013809	178.817313	1.667314	11.236815	178.825086	0.009324	10.219605	0.095289	10.220049	7.397895e-005	2565.304853	1.30469	
13.825575	2.686676	138.979809	20.78627	0.000474	0.639871	0.608201	205.0	0.840069	-1.451856	8.064263	0.104172	0.000103	0.013817	172.005287	1.752632	10.431402	172.014216	0.010189	10.207102	0.104004	10.207631	8.074537e-005	2765.738825	1.406859	
13.835571	2.608122	139.049367	20.884892	0.000488	0.640031	0.608258	205.0	0.839985	-1.467127	8.069286	0.104097	0.000103	0.013824	177.545511	1.855392	11.138751	177.555206	0.01045	10.214148	0.10674	10.214705	8.286942e-005	2599.409856	1.322073	
13.845568	2.580482	139.128083	20.973836	0.000493	0.640213	0.608314	205.0	0.839415	-1.583601	8.074317	0.103961	0.000103	0.013831	179.98385	2.228281	11.456342	179.997643	0.01238	10.226449	0.126608	10.227233	9.829413e-005	2535.552206	1.289527	
13.855565	2.637703	139.210868	21.035454	0.000483	0.640403	0.608371	205.0	0.8409	-1.625721	8.079364	0.10408	0.000103	0.013839	176.308647	2.301845	11.043215	176.323673	0.013056	10.21499	0.133365	10.215861	0.000104	2636.444085	1.340949	
13.865562	2.734843	139.306009	21.094658	0.000466	0.64062	0.608428	205.0	0.840911	-1.63828	8.084417	0.104016	0.000103	0.013846	170.567131	2.263507	10.346397	170.582149	0.01327	10.220958	0.135637	10.221858	0.000105	2820.215942	1.434633	
13.875559	2.788889	139.388053	21.15671	0.000457	0.640808	0.608484	205.0	0.840115	-1.736955	8.089457	0.103853	0.000103	0.013853	167.840041	2.502928	10.011852	167.858702	0.014913	10.235944	0.152644	10.237082	0.000119	2921.154559	1.486103	
13.885555	2.731006	139.454444	21.24452	0.000467	0.640962	0.608541	205.0	0.840202	-1.743396	8.094469	0.1038	0.000103	0.013861	171.623249	2.578753	10.491138	171.642622	0.015026	10.241002	0.153878	10.242158	0.000119	2796.549612	1.422567	
13.895552	2.778925	139.503665	21.27603	0.000458	0.641074	0.608598	205.0	0.839669	-1.806337	8.099502	0.103669	0.000103	0.013868	169.048036	2.717762	10.167337	169.069881	0.016077	10.253082	0.164837	10.254407	0.000128	2889.206083	1.469811	
13.905549	2.817585	139.5363	21.294388	0.000452	0.641149	0.608654	205.0	0.839555	-1.855829	8.10453	0.103591	0.000103	0.013875	167.007525	2.822468	9.917324	167.031374	0.0169	10.260287	0.173401	10.261752	0.000135	2964.400278	1.508157	
13.915546	2.82339	139.549685	21.305656	0.000451	0.641179	0.608711	205.0	0.840561	-1.96038	8.109547	0.103651	0.000103	0.013883	166.668026	3.101519	9.894707	166.696881	0.018609	10.253964	0.190816	10.25574	0.000148	2972.822042	1.512452	
13.925543	2.689711	139.539462	21.344924	0.000474	0.641157	0.608767	205.0	0.840265	-2.015633	8.11453	0.103551	0.000103	0.01389	174.800147	3.413894	10.880613	174.833481	0.01953	10.263193	0.200443	10.26515	0.000156	2707.517686	1.377178	
13.935539	2.658961	139.523143	21.340023	0.000479	0.641119	0.608824	205.0	0.839562	-2.109506	8.119533	0.1034	0.000103	0.013897	176.875523	3.730824	11.110634	176.914866	0.021093	10.277003	0.216772	10.279289	0.000168	2651.474005	1.34861	
13.945536	2.671858	139.487887	21.30005	0.000477	0.641038	0.608881	205.0	0.839324	-2.154668	8.124542	0.103307	0.000103	0.013905	175.920404	3.843454	10.959479	175.962384	0.021848	10.285645	0.224718	10.2881	0.000174	2684.853223	1.365624	
13.955533	2.791821	139.450126	21.217967	0.000456	0.64095	0.608937	205.0	0.838714	-2.234466	8.129573	0.103168	0.000103	0.013912	168.461021	3.904564	9.998507	168.506265	0.023178	10.298471	0.238696	10.301237	0.000185	2935.192226	1.493261	
13.96553	2.733695	139.416339	21.205733	0.000466	0.640873	0.608994	205.0	0.838496	-2.278515	8.134561	0.103078	0.000103	0.013919	171.848337	4.109611	10.385159	171.897469	0.023914	10.306852	0.24648	10.309799	0.000191	2825.213694	1.437182	
13.975527	2.724887	139.376409	21.169115	0.000468	0.640781	0.609051	205.0	0.837972	-2.344792	8.139557	0.102951	0.000103	0.013926	172.320134	4.311628	10.407057	172.374067	0.025021	10.318705	0.258185	10.321934	0.0002	2816.23047	1.432601	
13.985523	2.59979	139.352379	21.191408	0.00049	0.640726	0.609107	205.0	0.838042	-2.349975	8.144524	0.102896	0.000103	0.013934	180.505986	4.533205	11.418381	180.5629	0.025114	10.323913	0.259273	10.327168	0.000201	2569.184868	1.306668	
13.99552	2.657558	139.332962	21.150668	0.00048	0.640681	0.609107	205.0	0.837427	-2.430743	8.144537	0.102821	0.000103	0.013934	176.526181	4.669434	10.891039	176.587928	0.026452	10.330654	0.273264	10.334267	0.000212	2689.844884	1.368169	
14.005517	2.602499	139.345479	21.183582	0.000489	0.64071	0.609167	205.0	0.837329	-2.463974	8.149833	0.102742	0.000103	0.013941	180.402601	4.872505	11.37315	180.46839	0.027009	10.338054	0.279221	10.341824	0.000217	2579.181272	1.311763	
14.015514	2.743108	139.389724	21.175832	0.000465	0.640811	0.609228	205.0	0.837228	-2.461099	8.155169	0.102662	0.000103	0.013949	171.497303	4.625775	10.261775	171.559677	0.026973	10.345811	0.279056	10.349574	0.000217	2858.27755	1.45404	
14.025511	2.746437	139.440243	21.225135	0.000464	0.640927	0.609288	205.0	0.837308	-2.464745	8.160472	0.102605	0.000103	0.013957	171.554271	4.638963	10.276747	171.61698	0.027041	10.351328	0.279908	10.355112	0.000217	2859.426809	1.454626	
14.035507	2.773274	139.503663	21.278636	0.00046	0.641072	0.609348	205.0	0.837229	-2.459267	8.165776	0.102529	0.000103	0.013964	170.280251	4.590998	10.130315	170.342129	0.026961	10.358797	0.279288	10.362561	0.000217	2906.56443	1.478663	
14.045504	2.856931	139.591426	21.335452	0.000445	0.641273	0.609408	205.0	0.837279	-2.464839	8.17109	0.102468	0.000103	0.013972	165.93516	4.490445	9.6293	165.995908	0.027061	10.364665	0.280483	10.368459	0.000218	3064.245702	1.55908	
14.055501	2.730476	139.677639	21.468441	0.000467	0.641472	0.609468	205.0	0.837252	-2.459189	8.176353	0.102399	0.000103	0.01398	173.72242	4.686751	10.589823	173.785629	0.026978	10.371482	0.279806	10.375255	0.000217	2799.366394	1.424003	
14.065498	2.859334	139.77453	21.517661	0.000445	0.641693	0.609528	205.0	0.837346	-2.468366	8.181671	0.102344	0.000103	0.013987	166.608094	4.52122	9.748155	166.669429	0.027137	10.376796	0.281594	10.380616	0.000219	3046.661838	1.550112	
14.075495	2.715929	139.857381	21.653559	0.00047	0.641884	0.609588	205.0	0.836812	-2.451464	8.186923	0.102213	0.000103	0.013995	175.594452	4.719538	10.852438	175.657865	0.026877	10.38975	0.27925	10.393502	0.000217	2749.656945	1.39866	
14.085491	2.787328	139.926107	21.69588	0.000457	0.642041	0.609649	205.0	0.83567	-2.40828	8.192221	0.102008	0.000103	0.014003	171.644262	4.496448	10.345296	171.703147	0.026196	10.410271	0.272711	10.413843	0.000212	2889.052302	1.469733	
14.095488	2.706746	139.992013	21.791602	0.000471	0.642193	0.609709	205.0	0.835936	-2.346373	8.197481	0.101975	0.000103	0.01401	177.001057	4.457469	11.030421	177.057175	0.025183	10.413973	0.262258	10.417275	0.000204	2718.761387	1.38291	
14.105485	2.789122	140.029544	21.798683	0.000457	0.642278	0.609769	205.0	0.836441	-2.295428	8.202775	0.101971	0.000103	0.014018	171.99106	4.18736	10.417566	172.042026	0.024346	10.414753	0.253562	10.417839	0.000197	2879.891254	1.465061	
14.115482	2.870566	140.050556	21.789596	0.000443	0.642326	0.609829	205.0	0.836436	-2.27081	8.208065	0.101904	0.000103	0.014026	167.430231	4.010104	9.85842	167.478247	0.023951	10.42147	0.249604	10.424458	0.000194	3042.846696	1.548166	
14.125479	2.76599	140.049559	21.827319	0.000461	0.642324	0.609889	205.0	0.836303	-2.161697	8.21331	0.101823	0.000103	0.014033	173.60458	3.848607	10.596256	173.647234	0.022169	10.430245	0.231226	10.432808	0.00018	2835.022836	1.442183	
14.135475	2.806944	140.031533	21.794188	0.000454	0.642282	0.609949	205.0	0.83555	-2.109862	8.218584	0.101666	0.000103	0.014041	171.196428	3.653081	10.263497	171.235399	0.021339	10.446123	0.222905	10.448501	0.000173	2924.224906	1.487668	
14.145472	2.764709	140.008894	21.78722	0.000461	0.642231	0.610009	205.0	0.83622	-2.021662	8.223836	0.101682	0.000103	0.014048	173.621634	3.45276	10.557914	173.655962	0.019887	10.445049	0.207717	10.447114	0.000161	2842.517462	1.446004	
14.155469	2.720675	139.972611	21.767279	0.000469	0.642148	0.610069	205.0	0.836558	-1.964123	8.229085	0.101659	0.000103	0.014056	176.244347	3.338837	10.868339	176.27597	0.018944	10.447755	0.197926	10.449629	0.000154	2759.97674	1.403921	
14.165466	2.745205	139.937229	21.722875	0.000465	0.642066	0.61013	205.0	0.836999	-1.910558	8.234346	0.101647	0.000103	0.014064	174.535958	3.153106	10.6418	174.564437	0.018066	10.449204	0.188772	10.450909	0.000147	2815.052144	1.432001	
14.175463	2.699727	139.898516	21.701038	0.000473	0.641977	0.61019	205.0	0.83758	-1.813759	8.239588	0.101653	0.000103	0.014071	177.255658	2.920149	10.970023	177.27971	0.016474	10.449171	0.172142	10.450589	0.000134	2729.312925	1.388289	
14.185459	2.666147	139.874151	21.689143	0.000478	0.641922	0.61025	205.0	0.837806	-1.798939	8.244829	0.101616	0.000103	0.014079	179.401483	2.91273	11.226602	179.425127	0.016236	10.452955	0.169712	10.454333	0.000132	2666.342979	1.356189	
14.195456	2.720097	139.871283	21.666357	0.000469	0.641914	0.61031	205.0	0.840156	-1.740155	8.250087	0.101836	0.000103	0.014086	175.63265	2.676619	10.797909	175.653045	0.01524	10.431469	0.158974	10.43268	0.000123	2770.577349	1.409326	
14.205453	2.767744	139.875692	21.653176	0.000461	0.641924	0.61037	205.0	0.840284	-1.727464	8.25534	0.101787	0.000103	0.014094	172.723813	2.597426	10.430565	172.743342	0.015038	10.436402	0.156943	10.437582	0.000122	2867.391765	1.458688	
14.21545	2.801614	139.901666	21.666646	0.000455	0.641983	0.61043	205.0	0.841579	-1.650624	8.260587	0.101879	0.000103	0.014101	170.720369	2.349634	10.213399	170.736537	0.013763	10.4277	0.143517	10.428688	0.000111	2930.193353	1.490712	
14.225447	2.78169	139.952665	21.72503	0.000458	0.6421	0.61049	205.0	0.842513	-1.681876	8.265818	0.101927	0.000103	0.014109	172.061003	2.455295	10.406365	172.07852	0.01427	10.422751	0.148732	10.423812	0.000115	2881.971546	1.466122	
14.235443	2.666916	140.015447	21.830277	0.000478	0.642245	0.61055	205.0	0.843257	-1.605566	8.271024	0.101953	0.000104	0.014117	179.673739	2.338067	11.394093	179.688951	0.013013	10.420593	0.135602	10.421475	0.000105	2641.833918	1.343696	
14.24544	2.794988	140.093202	21.86066	0.000456	0.642422	0.61061	205.0	0.845086	-1.613138	8.276283	0.102109	0.000104	0.014124	171.671793	2.251643	10.445022	171.686558	0.013116	10.405164	0.136474	10.406059	0.000106	2885.292534	1.467815	
14.255437	2.884905	140.18172	21.915914	0.00044	0.642624	0.61067	205.0	0.845049	-1.610491	8.28153	0.10204	0.000104	0.014132	166.923554	2.183657	9.882083	166.937836	0.013082	10.411985	0.136207	10.412876	0.000106	3055.777172	1.554761	
14.265434	2.93185	140.277615	21.994439	0.000432	0.642844	0.61073	205.0	0.846931	-1.551111	8.286764	0.102203	0.000104	0.014139	164.599404	1.989076	9.664584	164.611422	0.012084	10.396288	0.125632	10.397047	9.753663e-005	3133.213207	1.594261	
14.275431	2.872392	140.363122	22.101939	0.000443	0.64304	0.61079	205.0	0.84733	-1.545491	8.29197	0.102187	0.000104	0.014147	168.17984	2.01719	10.124049	168.191937	0.011994	10.397888	0.124715	10.398636	9.682428e-005	3002.149539	1.527409	
14.285427	2.898924	140.443599	22.172603	0.000438	0.643224	0.61085	205.0	0.847896	-1.475314	8.297193	0.102191	0.000104	0.014154	167.004507	1.810499	10.008063	167.014321	0.010841	10.397837	0.112723	10.398448	8.751436e-005	3044.524672	1.549022	
14.295424	2.848027	140.503974	22.251816	0.000447	0.643362	0.61091	205.0	0.848078	-1.439323	8.302394	0.102149	0.000104	0.014162	170.164241	1.745132	10.41054	170.173189	0.010256	10.40213	0.10668	10.402677	8.282251e-005	2934.930405	1.493128	
14.305421	2.909938	140.545692	22.270651	0.000436	0.643457	0.61097	205.0	0.848586	-1.378204	8.307619	0.102145	0.000104	0.014169	166.819042	1.543425	10.012023	166.826181	0.009252	10.402703	0.096247	10.403149	7.472267e-005	3054.154963	1.553934	
14.315418	2.865065	140.571473	22.313056	0.000444	0.643517	0.61103	205.0	0.848851	-1.326134	8.312816	0.102114	0.000104	0.014177	169.467263	1.42373	10.341831	169.473244	0.008401	10.406062	0.087423	10.406429	6.787259e-005	2961.358798	1.506606	
14.325415	2.804189	140.579771	22.343906	0.000455	0.643536	0.61109	205.0	0.849321	-1.266099	8.318006	0.102106	0.000104	0.014184	173.120812	1.283902	10.803289	173.125572	0.007416	10.40701	0.077181	10.407296	5.992043e-005	2838.201511	1.443804	
14.335411	3.036032	140.5731	22.251514	0.000414	0.643518	0.61115	205.0	0.849581	-1.218607	8.32326	0.102073	0.000104	0.014192	160.434977	1.065369	9.245525	160.438514	0.006641	10.410461	0.069131	10.410691	5.367069e-005	3306.980989	1.682916	
14.345408	2.976982	140.546666	22.246972	0.000425	0.643458	0.61121	205.0	0.849901	-1.178679	8.328444	0.102048	0.000104	0.014199	163.317737	0.977967	9.576163	163.320665	0.005988	10.413071	0.062355	10.413258	4.84101e-005	3192.867228	1.624693	
14.355405	3.071058	140.515967	22.181524	0.000408	0.643387	0.61127	205.0	0.850373	-1.10727	8.33366	0.102041	0.000104	0.014207	158.581449	0.763773	9.009335	158.583288	0.004816	10.414036	0.050157	10.414157	3.894012e-005	3387.062864	1.723783	
14.365402	2.972142	140.472411	22.174615	0.000425	0.643288	0.61133	205.0	0.850403	-1.109159	8.338828	0.101981	0.000104	0.014214	163.346382	0.793094	9.54757	163.348307	0.004855	10.419905	0.050592	10.420028	3.927764e-005	3195.93808	1.62626	
14.375399	2.929813	140.437848	22.155761	0.000433	0.643209	0.61139	205.0	0.850616	-1.022465	8.344007	0.101943	0.000104	0.014221	165.466323	0.568633	9.78508	165.4673	0.003437	10.423912	0.035822	10.423974	2.78112e-005	3116.966652	1.585973	
14.385395	2.933207	140.411243	22.127949	0.000432	0.643148	0.61145	205.0	0.849689	-0.953839	8.349193	0.101769	0.000104	0.014229	165.340423	0.38566	9.730339	165.340873	0.002333	10.441364	0.024355	10.441392	1.890814e-005	3132.176665	1.593732	
14.395392	3.012271	140.400707	22.088209	0.000419	0.643123	0.61151	205.0	0.849654	-0.95033	8.354393	0.101701	0.000104	0.014236	161.314547	0.368399	9.239902	161.314968	0.002284	10.448063	0.023861	10.44809	1.852452e-005	3294.688753	1.676644	
14.405389	2.91324	140.408835	22.133003	0.000436	0.643142	0.61157	205.0	0.848777	-0.891476	8.359549	0.101534	0.000104	0.014244	166.604899	0.223127	9.84034	166.605048	0.001339	10.46489	0.014015	10.464899	1.088091e-005	3098.729412	1.57667	
14.415386	2.863533	140.429297	22.17188	0.000444	0.643189	0.61163	205.0	0.848766	-0.783288	8.364713	0.10147	0.000104	0.014251	169.494219	-0.072751	10.18637	169.494204	-0.000429	10.471539	-0.004495	10.471538	-3.489503e-006	2997.78945	1.525185	
14.425383	2.90086	140.47478	22.203572	0.000438	0.643293	0.61169	205.0	0.848788	-0.783997	8.369894	0.10141	0.000104	0.014259	167.631406	-0.068685	9.964317	167.631392	-0.00041	10.477532	-0.004293	10.477531	-3.332983e-006	3068.295117	1.561146	
14.435379	2.85318	140.536846	22.283285	0.000446	0.643435	0.61175	205.0	0.847346	-0.735724	8.375052	0.101175	0.000104	0.014266	170.773868	-0.200132	10.323595	170.773751	-0.001172	10.501112	-0.012306	10.501105	-9.554272e-006	2969.734573	1.510877	
14.445376	2.840138	140.610801	22.362069	0.000448	0.643605	0.61181	205.0	0.84754	-0.68801	8.380216	0.101136	0.000104	0.014273	171.863908	-0.335227	10.476382	171.863581	-0.001951	10.505147	-0.020491	10.505127	-1.590824e-005	2934.437057	1.492876	
14.455373	2.927398	140.702408	22.421393	0.000433	0.643814	0.61187	205.0	0.847917	-0.631576	8.385399	0.101118	0.000104	0.014281	167.295222	-0.481021	9.944067	167.29453	-0.002875	10.507026	-0.030211	10.506983	-2.345451e-005	3098.007464	1.576302	
14.46537	2.8908	140.79351	22.526031	0.00044	0.644022	0.61193	205.0	0.846811	-0.597925	8.390551	0.100924	0.000104	0.014288	169.848603	-0.577963	10.248266	169.847619	-0.003403	10.526587	-0.03582	10.526526	-2.780941e-005	3016.762094	1.534861	
14.475367	3.105968	140.882019	22.534945	0.000402	0.644223	0.61199	205.0	0.84621	-0.576559	8.395758	0.10079	0.000104	0.014296	159.24141	-0.59501	8.989118	159.240298	-0.003737	10.540165	-0.039384	10.540092	-3.057611e-005	3440.905122	1.751261	
14.485363	3.081719	140.958243	22.620142	0.000407	0.644397	0.61205	205.0	0.846973	-0.480344	8.400906	0.100819	0.000104	0.014303	160.600098	-0.854527	9.174698	160.597824	-0.005321	10.537394	-0.056068	10.537245	-4.352907e-005	3381.152025	1.720766	
14.49536	3.088899	141.008185	22.667443	0.000405	0.644511	0.61205	205.0	0.847017	-0.467056	8.400908	0.100825	0.000104	0.014303	160.418032	-0.888687	9.168763	160.415571	-0.00554	10.536879	-0.058372	10.536717	-4.531834e-005	3388.49976	1.724516	
14.505357	3.113126	141.060568	22.710878	0.000401	0.64463	0.612113	205.0	0.847089	-0.481171	8.406391	0.100767	0.000104	0.014311	159.493208	-0.845403	9.067701	159.490968	-0.005301	10.54264	-0.055882	10.542492	-4.338475e-005	3431.660109	1.746543	
14.515354	3.005301	141.099436	22.789652	0.00042	0.64472	0.612177	205.0	0.847026	-0.463258	8.41184	0.100695	0.000104	0.014319	164.984113	-0.921495	9.715445	164.981539	-0.005585	10.550026	-0.058926	10.549861	-4.574785e-005	3211.534942	1.634217	
14.525351	2.999414	141.110037	22.802463	0.000421	0.644744	0.612241	205.0	0.847785	-0.35236	8.417309	0.100719	0.000104	0.014326	165.296922	-1.224907	9.762393	165.292383	-0.00741	10.54767	-0.078162	10.54738	-6.068219e-005	3197.962894	1.627293	
14.535347	3.07568	141.10959	22.773841	0.000408	0.644742	0.612305	205.0	0.847744	-0.35536	8.422794	0.100649	0.000104	0.014334	161.526826	-1.187558	9.302673	161.522461	-0.007352	10.554793	-0.0776	10.554507	-6.02457e-005	3353.512879	1.706661	
14.545344	3.105527	141.086669	22.739927	0.000403	0.64469	0.612368	205.0	0.848545	-0.382991	8.428264	0.100679	0.000104	0.014342	159.990062	-1.104249	9.123441	159.986252	-0.006902	10.551751	-0.072828	10.5515	-5.654115e-005	3416.275916	1.738691	
14.555341	2.965447	141.052012	22.757139	0.000427	0.644611	0.612432	205.0	0.849467	-0.408177	8.433692	0.100723	0.000104	0.01435	166.847619	-1.083485	9.938048	166.844101	-0.006494	10.54722	-0.068492	10.546997	-5.317493e-005	3138.526814	1.596971	
14.565338	3.075255	141.016915	22.681475	0.000408	0.64453	0.612496	205.0	0.849522	-0.418176	8.439174	0.100664	0.000104	0.014358	161.20024	-1.019124	9.245384	161.197018	-0.006322	10.553161	-0.066718	10.55295	-5.179765e-005	3366.074081	1.713071	
14.575335	2.965131	140.975548	22.680899	0.000427	0.644436	0.612559	205.0	0.849976	-0.430754	8.444602	0.100653	0.000104	0.014365	166.630654	-1.018774	9.878276	166.627539	-0.006114	10.554254	-0.064528	10.554057	-5.009757e-005	3150.903975	1.603285	
14.585331	3.083419	140.950745	22.612388	0.000406	0.644378	0.612623	205.0	0.851099	-0.46847	8.450079	0.100721	0.000104	0.014373	160.521048	-0.883378	9.160589	160.518617	-0.005503	10.547349	-0.058044	10.547189	-4.506344e-005	3390.881014	1.725731	
14.595328	2.98939	140.933795	22.630265	0.000423	0.64434	0.612687	205.0	0.851058	-0.464926	8.455504	0.100651	0.000104	0.014381	165.190437	-0.917199	9.695618	165.187891	-0.005552	10.554387	-0.058602	10.554225	-4.549652e-005	3206.166938	1.631478	
14.605325	3.073955	140.932731	22.597957	0.000408	0.644337	0.61275	205.0	0.851048	-0.468059	8.460967	0.100585	0.000104	0.014389	161.027736	-0.884431	9.193491	161.025307	-0.005492	10.56109	-0.058006	10.56093	-4.503377e-005	3378.360276	1.719341	
14.615322	2.983368	140.950871	22.649635	0.000424	0.644379	0.612814	205.0	0.852443	-0.513298	8.466385	0.100686	0.000105	0.014396	165.516337	-0.788212	9.749932	165.514461	-0.004762	10.550843	-0.050245	10.550723	-3.900815e-005	3191.408993	1.623949	
